link,name,price,description,total_rating,number_of_ratings,category,guide_rating,transportation_rating,value_for_money_rating,service_rating,organization_rating,keywords
https://www.getyourguide.com/new-york-city-l59/central-park-movies-tv-shows-tours-with-pedicab-t535263,Central Park Movies &amp; TV Shows Tours with Pedicab ,45.1,"Over 450 Google reviews. By far the easiest and most relaxing way to see the park. Your pedicab tour guide will pick you up at 59th street and 6th Ave. This private tour takes you to all around Central Park. There will be stops along the way at the major attractions to give you a chance to walk around and get some amazing pictures. Along the way, you will also learn all the History of completely man-made Central Park. Your tour guide/driver will be with you at all points to make sure you get the best experience possible.Total Duration: 1 - 3 hours
59th to 110th Street Manhattan Borough, from Central Park West to 5th Avenue, New York City, NY 10022, pass by without stopping
Central Park Carousel, 1802 ,Wollman Rink, Central Park Zoo, Balto Statue, The Pond, Gapstow Bridge, Ramsey Playfield, East Side Conservatory Water, Loeb Boathouse, Manhattan Mall, Bethesda Fountain, Cherry Hill, Bow Bridge, Daniel Webster Monument, Strawberry Fields, John Lennon Memorial, The Dakota, Tavern On the Green, Sheep Meadow, Pinebank Arch,
Belvedere Castle, Obelisk, Central Park, Jacqueline Kennedy Onassis Reservoir, Turtle Pond, Central Park, Alice in Wonderland Statue, The Metropolitan Museum of Art, Solomon R. Guggenheim Museum, Times Square Madison Square Garden Empire State Building, Rockefeller Center, The Plaza Hotel, Trump Tower, St. Patrick's Cathedral,",5.0,3.0,Private tour,,,,,,pedicab tour guide ; central park carousel ; 1802 ; wallman rink ; central park park ; balto statue ;
https://www.getyourguide.com/new-york-city-l59/nyc-midtown-self-guided-walking-tour-and-scavenger-hunt-t475790,N.Y.C. Midtown self-guided walking tour and scavenger hunt ,34.45,"Are you looking for things to do in New York Midtown? There is a ton to see! If you plan on going anywhere near Times Square or Midtown, consider this walking tour scavenger hunt before visiting anything else!

It will take you around this neighborhood and let you discover not only the obvious “must-see” tourist attractions but also the particularities of what the locals call home. You will have challenges to solve every step of the way. Meanwhile, you will also be exposed to the area’s history and many local tips.

The New York Midtown / Times Square Tourist Scavenger Hunt is a 4.7 km / 2.9-mile walking tour with 38 varied steps &amp; challenges. It should take you between 2:00 and 2:30 to complete.

- A fun learning experience
- Learn some local history
- Challenge your knowledge: 25 varied challenges
- Fun for all ages, kids included
- Walk at your own pace: 4.7 km / 2.9-mile
- Take as little, or as much time as you wish to complete your hunt
Buy 1 scavenger hunt for your party of 1 to 6 people.",,,Other experience,,,,,,new york midtown ; times square tourist hunt ; local tips ; learning experience ; local history ; kids ; walking tour scavenger hunt
https://www.getyourguide.com/new-york-city-l59/iconic-new-york-photo-safari-t35258,New York: Iconic Architecture 3-Hour Photo Tour,112.75,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/greenwich-village-night-life-walking-tour-t480131,Greenwich Village Night Life History Tour +21,45.1,,5.0,7.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/private-photo-shoot-in-new-york-city-t190574,New York City: Private Photo Shoot ,388.25,,5.0,1.0,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/nyc-bagels-and-bakeries-food-tour-t612080,NYC's Famous Cuisine Food Tour ,80.3,,,,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/chelsea-guided-tour-from-past-to-future-t632157,NYC: Chelsea District Private Guided Walking Tour ,44.2,,,,Private tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/stonewall-and-lgbt-history-private-walking-tour-in-nyc-t525840,Stonewall and LGBT History Private Walking Tour in NYC ,174.0,"New York plays a major role in the history of the gay liberation movement as city where the 1969 Stonewall riots and the first Pride March took place. On this exclusive tour you will discover historic gay and lesbian bars, former residences of famous LGBT writers and activists, and other LGBT-friendly sites in Greenwich Village. Feel the pride in NYC!

Choose the 2-hour walking tour to explore Greenwich Village, which for many years was the center of NYC’s LGBT community. Your Private Guide will show you places that are no longer on the map, such as Julius’, the site of one of the earliest public actions for LGBT rights, and Oscar Wilde Memorial Bookshop, the first gay and lesbian bookstore on the East Coast. You will also discover places where the history is still alive, including the Stonewall In and the nearby Gay Liberation Monument in Christopher Park.

Follow the trail of former gay and lesbian bars, from Snake Pit, to Stewart’s Cafeteria, to Café Society, and learn about the famous LGBT writers and activists who lived here, such as H.M Koutoupas and Lorraine Hansberry. Pass the Groove Street, which in 1970-1990 housed lesbian bars Duchess, Groove and Pandora Box’s, and head to the street where the first Pride March was held in 1970. Learn about the history of LGBT rights, discover the origin of the “The Future is Female” slogan in front of Labyris, the first (now closed) feminist bookstore in New York. The tour will end at Caffe Cino - a place widely recognized as the birthplace of Off-Off Broadway and gay theater.",,,Private tour,,,,,,gay liberation movement ; new york city ; stonewall riots ; first Pride march ; gay-friendly sites ; walking tour ; greenwich village ;
https://www.getyourguide.com/new-york-city-l59/donald-trump-buildings-in-nyc-private-walking-tour-t523343,NYC: Private Walking Tour of Donald Trump Buildings ,154.6,"Join a private tour in NYC to discover the legacy of Donald Trump, from a businessman to a media personality, to the 45th president of the US. Discover facts about personal life, business ventures, and time in the office as one of the most controversial figures in the history of American politics.

Follow the path of Donald Trump in Central Manhattan, starting in front of the Trump World Tower, located opposite the United Nations Headquarters. You might recognize this towering residential building from NBC's hit TV show ""The Apprentice"", which helped Donald Trump to achieve celebrity status.

Continue to the Grand Hyatt Hotel, formerly known as Commodore Hotel, which was the Trump family’s first Manhattan venture. Also pass some of NYC’s most iconic landmarks such as the Chrysler Building, Grand Central, and St. Patrick’s Cathedral.

Enter Trump Tower, one of the most recognizable mixed-use skyscrapers in Manhattan and one of Trump's primary residences and the headquarters of the Trump Organization. Follow your guide to the lobby and the site where Trump publicly announced his running for the office.",,,Private tour,,,,,,private tour in york city to discover the legacy of Donald Trump ; business ventures ; time in office ; united nations headquarters ; grand hyatt hotel ;
https://www.getyourguide.com/new-york-city-l59/the-escape-game-brooklyn-60-minute-adventures-t611268,NYC: Escape Game Brooklyn Adventure Entry Ticket ,41.25,"Solve puzzles and test your intuition at an escape room adventure in Brooklyn in City Point, NYC. Choose from six immersive escape rooms and work as a team to complete your mission. Be accompanied by a game guide who’ll explain the rules at the start and give clues throughout the game, as needed.

Decide on a challenge to tackle with your team. You may find yourself as a spy sent to recover a stolen painting or one an underwater expedition. Work together with your team to find clues and solve puzzles within a series of elaborately designed rooms.

Choose your escape adventure:

• Timeliner: Train Through Time: As part of the Time Crisis Management team, you’re tasked with addressing life-threatening issues, no matter what decade they happen in. Now, the fate of reality is in your hands – it’s up to you to restore the past and save the future.

• The Depths: The brilliant researcher, Dr. Humphreys, has gone missing and there have been rumors of mysterious experiments since his disappearance. It’s up to you to find the underwater lab, decipher Humphreys’ research, and discover what he’s been hiding.

• Gold Rush: Your deceased relative, Clyde Hamilton, got lucky in the 1800s California gold rush. The prospector left behind quite a pretty penny in gold. As his next of kin, you have a chance to claim the gold fortune – if you can find it before news of the fortune reaches other greedy ears in town.

• Prison Break: Get split into two different prison cells and work together to get out of a 1950s-style prison. A successful escape will include a sneaky trip to the warden’s office. An unsuccessful escape will land you in prison forever.

• Playground: Start your game in a classroom where you’ll have to finish all of your assignments before the end of the day, or you can forget about summer break. And these assignments are unlike anything you actually encountered in school.

• Cosmic Crisis: Your spaceship is blindsided by a hungry black hole. If it’s not stopped, the entire solar system will be consumed. Your only hope is a nearby space station harboring antimatter to blow the black hole to smithereens. Feed the antimatter to the black hole to save the solar system.

• Special Ops: Mysterious Market: Your routine search of a spice market leads to an unexpected discovery. Now you’re left to combat an international crisis that threatens the state of the world as we know it. Harness all your tactical skills and training to put a stop to this global catastrophe.",,,Other experience,,,,,,"puzzles ; escape room adventure ; city point, nc ; immersive escape rooms ; game guide ; prison break ; 1950s-style prison ;"
https://www.getyourguide.com/new-york-city-l59/new-york-city-wall-street-and-911-memorial-walking-tour-t70984,New York City: Wall Street and 9/11 Memorial Walking Tour,36.1,,4.6,7.0,Guided tour,,,,,,
https://www.getyourguide.com/new-york-city-l59/secrets-of-the-lower-east-side-tour-and-tasting-t592274,Secrets of the Lower East Side Tour and Tasting ,36.1,"Once the most densely populated districts in the world, the lower east side of Manhattan has witnessed numerous changes during the past hundred years. This walking tour is a resourceful glimpse of the past. The tour will focus on a few of the remaining vestiges and surviving buildings and structures of an era of Jewish immigration. The streets were lined with numerous stores and pushcarts including Jewish delicatessens, bakeries, pickle stands, cafeterias to name a few.

You will be shown buildings and structures that still exist today as well as those that have been restored, re-purposed, demolished, and abandoned. I will speak about what transformed the neighborhood and conclude with a discussion of several food establishments that still exist today and a brief look at the Lower East Side today. Along the way, we’ll stop at a couple of these to nibble on traditional Jewish food.",5.0,1.0,Guided tour,,,,,,walking tour ; surviving buildings ; era of jüd immigration ; stores ; pushcarts ; pickle stands ; cafeterias ; lower east side ; traditional jüd
