['Gasthof Hirschen'],['56\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Watterstrasse 9, Regensdorf 8105 Schweiz",4.0
[],[],[],,,5.0
['Pho Vietnam'],['71\xa0Bewertungen'],['€'],"Asiatisch, Fast Food, Vietnamesisch","Langstrasse 13, Zürich 8004 Schweiz",4.0
[],[],[],,,4.0
['kasa. kaisin.'],['25\xa0Bewertungen'],['€€ - €€€'],"Japanisch, Sushi, Hawaiianisch","Talacker 35 Kaufleuten, Zürich 8001 Schweiz",4.5
['Don Weber'],['139\xa0Bewertungen'],['€€ - €€€'],Mexikanisch,"Heinrichstrasse 213 8005 Zürich, Zürich 8005 Schweiz",3.5
['Restaurant Pizzeria Due Fratelli'],"['26', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Italienisch, Pizza","Zentrum Meierwis 1, Greifensee 8606 Schweiz",4.5
['Restaurant Alte Sonne'],['23\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, International","Alte Landstrasse 57, Meilen 8706 Schweiz",4.5
['Migros Restaurant'],['38\xa0Bewertungen'],['€'],"Europäisch, Schweizerisch","Loewenstrasse 31, Zürich 8001 Schweiz",4.0
[],[],[],,,4.0
['Kaufleuten'],['346\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, International","Pelikanplatz, Zürich 8001 Schweiz",3.5
[],[],[],,,4.0
[],[],[],,,4.0
['Spice Village'],['34\xa0Bewertungen'],['€€ - €€€'],Indisch,"Emil-Staub-Strasse 5, Zürich 8708 Schweiz",4.0
"[""Jacky's Stapferstube AG""]",['26\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Mediterran","Boulevard Lilienthal 41 - 43 Glattpark, Opfikon, Zürich 8152 Schweiz",4.5
['Restaurant La Rotonda'],"['46', '\xa0Bewertungen']",['€€ - €€€'],Schweizerisch,"Chriesiweg 1, Jonen 8916 Schweiz",4.0
['Il Tiglio'],"['38', '\xa0Bewertungen']",['€'],"Italienisch, Pizza","Zuercherstrasse 4, Hedingen 8908 Schweiz",4.5
[],[],[],,,4.0
['Gnuss-manufaktur'],"['8', '\xa0Bewertungen']",[],"Europäisch, Schweizerisch, Pub, Zeitgenössisch","Buchserstrasse 16, Dällikon 8108 Schweiz",5.0
['Restaurant ROSI'],['93\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Deutsch","Sihlfeldstrasse 89, Zürich 8004 Schweiz",3.5
['Snus Bar AG'],['21\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub, Barbecue, Gasthausbrauerei","Steinackerstrasse 41 8302 Kloten, Kloten 8302 Schweiz",4.5
[],[],[],,,3.5
['Pizza-Dome Haslen'],['38\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Pizza","Unterrütistrasse 2, Langnau am Albis 8135 Schweiz",4.5
['Restaurant Shilla'],['73\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Bar, Barbecue, Koreanisch","Badenerstrasse 505 close to Letzigrund, Zürich 8048 Schweiz",4.0
['Sahar'],['122\xa0Bewertungen'],['€€ - €€€'],Orientalisch,"Richtiplatz 3 Richti Shopping, Wallisellen, Zürich 8304 Schweiz",4.0
[],[],[],,,4.0
['Restaurant Thalegg'],['60\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Deutsch, Österreichisch","Pfäffikerstrasse 27, Kemptthal 8310 Schweiz",4.0
['Angels Wine Tower Grill'],['55\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Deli","Flughafen Zürich Flughafen, Zürich 8058 Schweiz",4.0
[],[],[],,,4.5
['Banbua Thai Restaurant'],['33\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Tannstrasse 25, Effretikon 8307 Schweiz",4.0
['Cafe Des Amis'],['155\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Café","Nordstrasse 88, Zürich 8037 Schweiz",3.5
['Restaurant Bethanien'],"['25', '\xa0Bewertungen']",['€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Steinackerstrasse 19 Opposite of Shopping Center Spreitenbach, Spreitenbach 8957 Schweiz",4.5
['Restaurant im Sorell Hotel Zürichberg'],['221\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Orellistrasse 21 Sorell Hotel, Zürich 8044 Schweiz",3.5
['Pizzakurier Rucola'],['12\xa0Bewertungen'],['€'],"Italienisch, Pizza, Fast Food","Hardturmstrasse 394, Zürich 8005 Schweiz",5.0
['Ristorante Pizzeria da Maria'],['31\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Meeresfrüchte","Gschwaderstrasse 123, Uster 8610 Schweiz",4.0
['Riffraff Kino/Bar'],['28\xa0Bewertungen'],['€€ - €€€'],Bar,"Neugasse 57/63, Zürich 8005 Schweiz",4.5
['Siam Square Bistro'],['17\xa0Bewertungen'],['€'],"Asiatisch, Thailändisch","Blv. Lilienthal 5, Zürich 8152 Schweiz",5.0
['Thai Bogie Kitchen'],['14\xa0Bewertungen'],['€'],"Asiatisch, Thailändisch","Neunbrunnenstrasse, 50/52, Zürich 8050 Schweiz",5.0
[],[],[],,,5.0
['Restaurant Wöschi'],['11\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, International","Seestrasse 457, Zürich 8038 Schweiz",4.5
['Cinnamon garden '],['8\xa0Bewertungen'],['€€ - €€€'],"Café, Bar, Indisch","Wehntalerstrasse 551, Zürich 8046 Schweiz",5.0
['Masal Dosa'],"['9', '\xa0Bewertungen']",[],"Indisch, Srilankisch","Schaffhauserstrasse 413, Zürich 8050 Schweiz",5.0
['Restaurant Riedbach'],['28\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Hagenholzstrasse 104a, Zürich 8050 Schweiz",4.0
['Restaurant Ochsen Michael'],['10\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Pizza","Bahnhofstrasse 15, Kilchberg 8802 Schweiz",5.0
['Restaurant Fischstübli'],['21\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Schifflaendestrasse 15 Bei der Schiffstation Erlenbach, Erlenbach 8703 Schweiz",4.5
['Bar Nabas'],"['40', '\xa0Bewertungen']",['€'],Türkisch,"Hönggerstrasse 70, Regensdorf 8105 Schweiz",4.5
['Thai Playa'],['41\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Watterstrasse 151, Regensdorf 8105 Schweiz",4.0
"[""L'altro""]",['112\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran","Sternenstrasse 11, Zürich 8002 Schweiz",4.0
['Restaurant Rapido'],['23\xa0Bewertungen'],['€'],"Italienisch, Mediterran, Pizza","Ackersteinstrasse 205, Zürich 8049 Schweiz",4.5
['Giallo Pizza'],"['34', '\xa0Bewertungen']",['€€ - €€€'],"Italienisch, Pizza","Gewerbestrasse 16, Egg 8132 Schweiz",4.5
['Asia Restaurant'],['46\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Sushi","Flughafenstrasse Flughafen Zürich, Zürich 8060 Schweiz",4.0
['Pantheon Steakhouse'],['57\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Pizza, Steakhaus","Limmattalstrasse 400, Zürich 8049 Schweiz",4.0
[],[],[],,,4.5
['Uncle 7'],['42\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch, Grillspezialitäten","Klingenstrasse 34, Zürich 8005 Schweiz",4.0
"[""Buongusto Bistro'""]",['14\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch","Rapidplatz 3, Dietikon 8953 Schweiz",4.5
['Phuket Asia Center'],['33\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Schoeneggstrasse 21, Zürich 8004 Schweiz",4.5
['Restaurant Krone'],['40\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Muhlebergstrasse 4, Affoltern am Albis 8910 Schweiz",4.0
[],[],[],,,3.5
[],[],[],,,5.0
['Maboon Thai Take Away & Bistro'],['16\xa0Bewertungen'],['€€ - €€€'],Thailändisch,"Hagenholzstrasse 79 Rennweg 18, 8001 Zürich, Zürich 8050 Schweiz",4.5
['Gasthof zur Alten Kanzlei'],"['113', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Zeitgenössisch","Dorfstrasse 13, Greifensee 8606 Schweiz",4.0
['Konshi - Asia Kitchen & Sushi'],['49\xa0Bewertungen'],['€€ - €€€'],"Chinesisch, Japanisch, Sushi","Hofwiesenstrasse 4, Volketswil 8604 Schweiz",4.0
['Kafi für Dich'],['72\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Café","Stauffacherstrasse 141, Zürich 8004 Schweiz",4.0
['Hotel Crowne Plaza'],['86\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mediterran","Badenerstrasse 420, Zürich 8004 Schweiz",4.0
['Bierhalle Wolf'],['192\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Bar, Deutsch","Limmatquai 132 8001 Zürich, Zürich 8001 Schweiz",3.5
['RIBELLI Zurich'],['14\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Pfingstweidstrasse 102 im 25hours Hotel Zürich West, Zürich 8005 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,4.5
['Zum Königstuhl Restaurant  Bar  Events'],"['8', '\xa0Bewertungen']",[],"Europäisch, Schweizerisch, Bar, Deutsch, Österreichisch","Stüssihofstatt 3, Zürich 8001 Schweiz",5.0
['Restaurant Weisses Kreuz'],['86\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Falkenstrasse 27, Zürich 8008 Schweiz",4.0
['Restaurant Rigiblick by Vreni Giger'],['76\xa0Bewertungen'],['€€€€'],Europäisch,"Germaniastrasse 99, Zürich 8044 Schweiz",4.0
['Glogge-Egge'],['52\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Sihlstrasse 31, Zürich 8001 Schweiz",4.0
['Apuliamì Gmbh'],"['13', '\xa0Bewertungen']",[],"Italienisch, Mediterran, Süditalienisch","Zürichstrasse 65, Dubendorf 8600 Schweiz",4.5
[],[],[],,,5.0
['NA081'],['144\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Konradstrasse 71, Zürich 8005 Schweiz",3.5
['Insider'],['9\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Bar","Löwenstrasse 64, Zürich 8001 Schweiz",5.0
['Al Venttoto'],['15\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Pizza","Schaffhauserstrasse 29, Zürich 8006 Schweiz",4.5
['Restaursnt Zum Sternen'],"['13', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Italienisch","Oberdorfstrasse 1, Eggenwil 5445 Schweiz",4.5
['Tremonte & Co.'],['16\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Speiselokal","Birmensdorferstrasse 129, Zürich 8003 Schweiz",5.0
['Miss Miu Europaallee'],['165\xa0Bewertungen'],['€€ - €€€'],Koreanisch,"Europaallee 48, Zürich 8004 Schweiz",3.5
['Equinox Prime Food'],"['74', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Grillspezialitäten","Turbinenstrasse 20, Zürich 8005 Schweiz",4.0
['Haute SA'],['36\xa0Bewertungen'],['€€€€'],"Europäisch, Mitteleuropäisch","Talstrasse 65, Zürich 8001 Schweiz",4.0
['Palestine Grill'],['31\xa0Bewertungen'],['€'],Orientalisch,"Langstrasse 92, Zürich 8004 Schweiz",4.5
[],[],[],,,4.0
[],['0\xa0Bewertungen'],[],,,
['Shin'],['53\xa0Bewertungen'],['€€€€'],"Asiatisch, Japanisch, Sushi","Zinnengasse 7, Zürich 8001 Schweiz",4.0
[],[],[],,,4.0
['Babette'],['40\xa0Bewertungen'],['€'],"Europäisch, Französisch","Bertastrasse 16, Zürich 8003 Schweiz",4.0
['Il Ristorante La Zagra'],['208\xa0Bewertungen'],['€€€€'],"Europäisch, Italienisch, Mediterran","Seefeldstrasse 273, Zürich 8008 Schweiz",3.5
['Kebab House Hongg'],['34\xa0Bewertungen'],['€'],"Fast Food, Orientalisch, Türkisch","Limmattalstrasse 227, Zürich 8049 Schweiz",4.5
['Restaurant Turbinenhaus'],['54\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mitteleuropäisch","Am Wasser 55, Zürich 8049 Schweiz",4.0
['Restaurant Tasty Haus 豐味樓'],['12\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch, Chinesisch","Leutschenbachstrasse 71, Zürich 8050 Schweiz",4.5
['Restaurant La Terrasse'],['57\xa0Bewertungen'],['€€€€'],"Europäisch, Mitteleuropäisch","Badenerstrasse 537, Zürich 8048 Schweiz",4.0
['Vesu Sushi Bistro'],"['9', '\xa0Bewertungen']",[],"Asiatisch, Japanisch, Sushi, Fusion","Birmensdorferstrasse 259, Zürich 8055 Schweiz",5.0
['Friends Corner'],['78\xa0Bewertungen'],['€'],"Indisch, Srilankisch","Josefstrasse 146, Zürich 8005 Schweiz",4.0
[],[],[],,,4.0
['Restaurant Blasihof'],"['23', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch","Blaesihof 1, Winterberg 8312 Schweiz",4.5
['Restaurant Markthalle'],['26\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Aargauerstrasse 1, Zürich 8048 Schweiz",4.5
['Burgermeister Oberdorf'],['149\xa0Bewertungen'],['€€ - €€€'],"Gesund, Amerikanisch","Oberdorfstrasse 8, Zürich 8001 Schweiz",3.5
[],[],[],,,3.5
[],[],[],,,4.5
['Aargauerhof'],['93\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Hohlstrasse 43, Zürich 8004 Schweiz",3.5
[],[],[],,,4.5
[],[],[],,,4.5
['Kunming'],['41\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Chinesisch","Gotthardstrasse 50, Thalwil 8800 Schweiz",4.0
['Villa Antinori da Bindella'],['22\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Airside Center, Kloten 8302 Schweiz",4.0
['Schminkbar by Bea Petri'],"['24', '\xa0Bewertungen']",[],Bar,"Beatengasse 9, Zürich 8001 Schweiz",4.0
['Bierwerk Züri'],['10\xa0Bewertungen'],['€€ - €€€'],"Bar, Pub, Gasthausbrauerei","Gustav-Gull-Platz 10 Europaallee, Zürich 8004 Schweiz",4.5
['Zunfthaus zur Saffran'],['21\xa0Bewertungen'],['€€€€'],Europäisch,"Limmatquai 54 8001 Zurich, Zürich 8001 Schweiz",4.5
[],[],[],,,4.0
['Zum guten Heinrich'],['12\xa0Bewertungen'],['€€ - €€€'],"Europäisch, International, Street Food","Binzstrasse 12, Zürich 8045 Schweiz",5.0
['Restaurant Schnitzelhuus'],['146\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Deutsch, Österreichisch","Schwamendingenstrasse 48 8050, Zürich 8050 Schweiz",3.5
[],[],[],,,4.0
['Da Pone '],['15\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Neapolitanisch","Hönggerstrasse 43, Zürich 8037 Schweiz",4.5
['Sapa Canteen'],['28\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch, Chinesisch","Walchestrasse 11, Zürich 8006 Schweiz",4.0
['La Dolce Vita'],"['9', '\xa0Bewertungen']",['€'],"Italienisch, Mediterran","Marktgasse 22, Bremgarten 5620 Schweiz",4.5
['Metzg'],['93\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mediterran","Seefeldstrasse 159, Zürich 8008 Schweiz",4.0
[],[],[],,,4.0
['Gasthof Geerlisburg'],['87\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Gesund","Gerlisberg 2, Kloten 8302 Schweiz",3.5
['Restaurant Kreuz'],['16\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Grillspezialitäten","Bergstrasse 161A, Horgen 8815 Schweiz",4.5
[],[],[],,,4.0
[],[],[],,,3.5
['Restaurant Unicorno'],['29\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza, Meeresfrüchte","Bahnhofstrasse 5, Dubendorf 8600 Schweiz",4.5
['Santa Lucia Subito'],['10\xa0Bewertungen'],['€'],"Italienisch, Mediterran, Pizza","Stampfenbachstrasse 68, Zürich 8006 Schweiz",4.5
['Bar Enge'],['26\xa0Bewertungen'],['€'],,"Seestrasse 7, Zürich 8002 Schweiz",4.5
['Thai Sun Garden'],['19\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Asiatisch, Thailändisch","Winterthurerstrasse 281, Zürich 8057 Schweiz",4.5
['Restaurant Wiesental'],['19\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Bergstr. 124, Horgen 8815 Schweiz",4.5
['Apollo Taverne'],['34\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Griechisch","Ueberlandstrasse 14, Zürich 8051 Schweiz",4.5
[],[],[],,,5.0
['Suweena Fine Thai Food'],['11\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Oskar Bider-Strasse 1, Dubendorf 8600 Schweiz",4.5
[],[],[],,,4.0
['Moosegg'],"['72', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Saeumerstrasse 31, Rüschlikon 8803 Schweiz",4.0
['Time....'],['108\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mitteleuropäisch, Spanisch","Bahnhofplatz 15 Beim Gleis 5, Zürich 8001 Schweiz",3.5
['Osteria Estia'],['26\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Griechisch","Marktgasse 29, Buelach 8180 Schweiz",4.0
[],[],[],,,4.0
[],[],[],,,4.0
['Büchel'],['27\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Steakhaus","Albisstrasse 90, Adliswil, Zürich 8134 Schweiz",4.0
['Bienengarten'],"['85', '\xa0Bewertungen']",['€€€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Regensbergstrasse 9, Dielsdorf 8157 Schweiz",4.0
['Fayrouz'],['7\xa0Bewertungen'],['€€ - €€€'],"Mediterran, Orientalisch, Libanesisch","Badenerstrasse 1, Schlieren 8952 Schweiz",5.0
['Wirtschaft zur Sonne / da Michele'],"['42', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Italienisch","Birmensdorferstrasse 122, Urdorf 8902 Schweiz",4.0
['Schlauch - Silvy Bar'],['34\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Münstergasse 17, Zürich 8001 Schweiz",4.0
['HONGXI Glattpark'],"['21', '\xa0Bewertungen']",['€€€€'],"Asiatisch, Chinesisch","Thurgauerstrasse 134, Opfikon, Zürich 8152 Schweiz",4.0
[],[],[],,,4.5
['Restaurant Arena Bar'],['30\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Zentralstrasse 28, Uster 8610 Schweiz",4.0
['Löwen Meilen Restaurant'],['129\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Seestrasse 595, Meilen 8706 Schweiz",3.5
['Restaurant am Chappeli'],['45\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Chappelistrasse 1, Volketswil 8604 Schweiz",4.0
['Tokyo Tapas'],['14\xa0Bewertungen'],['€€ - €€€'],"Café, Bar, Japanisch","Limmatstrasse 231 Markthalle Im Viadukt, Zürich 8005 Schweiz",5.0
[],[],[],,,4.0
['Confiserie Cafe Bauer'],['65\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Café, Französisch","Badenerstrasse 355, Zürich 8003 Schweiz",4.0
[],['0\xa0Bewertungen'],[],,,
[],[],[],,,4.5
['Cartell'],"['9', '\xa0Bewertungen']",[],"Europäisch, Spanisch, Mexikanisch, Lateinamerikanisch","Sihlporte 3, Zürich 8001 Schweiz",4.5
['Five Spice'],['23\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Thailändisch","Sihlfeldstrasse 81, Zürich 8004 Schweiz",4.5
"[""Richie's Chicken""]","['12', '\xa0Bewertungen']",['€'],"Asiatisch, Fast Food, Amerikanisch","Aemtlerstrasse 13, Zürich 8003 Schweiz",5.0
['Ambrosi'],['115\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Italienisch, Mediterran","Viaduktstrasse 37, Zürich 8005 Schweiz",3.5
[],[],[],,,4.0
['Restaurant Iroquois'],['250\xa0Bewertungen'],['€€ - €€€'],"Bar, Amerikanisch, Barbecue","Seefeldstrasse 120, Zürich 8008 Schweiz",3.5
['Ristorante Pizzeria 99'],['87\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Mediterran, Pizza","Bederstrasse 99 Tramlinie Nr. 13 Haltestelle Waffenplatz, Zürich 8002 Schweiz",3.5
[],[],[],,,4.0
['Maison 33 Cafe & Bistro'],['21\xa0Bewertungen'],['€€ - €€€'],"Café, Französisch","Hoeschgasse 33, Zürich 8008 Schweiz",4.5
['Toros Imbiss'],['17\xa0Bewertungen'],['€'],"Mediterran, Café, Fast Food","Franklinstrasse 8, Zürich 8050 Schweiz",4.5
['Restaurant Schluefweg'],['16\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Pizza, International","Schluefweg 10, Kloten 8302 Schweiz",4.5
['Damaskus Restaurant'],['20\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Mediterran, Orientalisch","Kyburgstrasse 28, Zürich 8037 Schweiz",4.5
['Three Point Culinary Lounge'],"['19', '\xa0Bewertungen']",['€€€€'],"Schweizerisch, Französisch, Deutsch","Hochbordstrasse 41, Dubendorf 8600 Schweiz",4.5
['Restaurant Lizi'],"['38', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch","Litzi 7, Jonen 8916 Schweiz",4.0
['Bar Iris'],['7\xa0Bewertungen'],['€€€€'],"Europäisch, Schweizerisch, Bar","The Circle 41, Zürich 8059 Schweiz",5.0
['Restaurant Hardplatz Chez Thomas'],['9\xa0Bewertungen'],['€€€€'],"Europäisch, Mediterran, Französisch","Hardplatz 9, Zürich 8004 Schweiz",4.5
['Micas Garten'],['15\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Bar","Badenerstrasse 790, Zürich 8048 Schweiz",4.5
['Gelateria Caffetteria Oro'],['8\xa0Bewertungen'],['€'],,"Löwenstrasse 40, Zürich 8001 Schweiz",5.0
[],[],[],,,4.0
['Rooftop Restaurant'],['283\xa0Bewertungen'],['€€ - €€€'],Asiatisch,"Bahnhofstrasse 74, Zürich 8001 Schweiz",3.5
['Garhwal'],"['6', '\xa0Bewertungen']",[],Indisch,"Winterthurerstrasse 457, Zürich 8051 Schweiz",5.0
[],[],[],,,4.0
['Justus'],['30\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Gesund","Asylstrasse 70, Zürich 8032 Schweiz",4.5
"['Restaurant Marco Polo Sonne, Bremgarten']",['19\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Sushi","Marktgasse 1, Bremgarten 5620 Schweiz",4.5
['Bethania Park Restaurant'],['16\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Französisch","Toblerstrasse 51 8044 Zürich, Zürich 8044 Schweiz",5.0
[],[],[],,,5.0
['Restaurant Herrenberg'],"['43', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Herrenberg 384, Bergdietikon 8962 Schweiz",4.0
['Al Piattino'],['7\xa0Bewertungen'],['€€ - €€€'],Gesund,"Hafnergasse 11, Zürich 8005 Schweiz",5.0
['Soul St Zurich'],"['9', '\xa0Bewertungen']",[],"Europäisch, Asiatisch, Indisch, Mexikanisch","Döltschiweg 234, Zürich 8055 Schweiz",4.5
['Restaurant Bürgli'],['14\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Seebacherstrasse 65, Zürich 8052 Schweiz",4.5
['Seerestaurant Keywest'],['138\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Seestrasse 31/32 8942 Oberrieden, Oberrieden 8942 Schweiz",3.5
['Restaurant Tomate'],['85\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Pizza","Kirchstrasse 16, Dietikon 8953 Schweiz",3.5
['Wirtschaft Ziegelhütte'],['180\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Huettenkopfstrasse 70, Zürich 8051 Schweiz",3.5
['Osso'],['21\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Café, Bar","Zollstrasse 121 Zollhaus, Zürich 8005 Schweiz",4.0
['Restaurant Chez Dannys'],['9\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Irisch","Anemonenstrasse, Zürich 8047 Schweiz",5.0
[],[],[],,,4.0
['Reussbrücke'],['187\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Mitteleuropäisch","Muristrasse 32, Ottenbach 8913 Schweiz",3.5
['La Qualità'],['49\xa0Bewertungen'],['€€ - €€€'],"Schweizerisch, Italienisch, Pizza","Brandstrasse 37, Schlieren 8952 Schweiz",4.0
[],[],[],,,3.5
[],[],[],,,3.5
['Restaurant Huserhof'],['22\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch","Oberwilerstrasse 92 Unterlunkhofen, Bremgarten 8918 Schweiz",4.0
['Alte Laterne'],"['40', '\xa0Bewertungen']",['€€ - €€€'],"Asiatisch, Thailändisch, Sushi","Forchstrasse 118, Zollikerberg 8125 Schweiz",4.0
['Restaurant Momo Bar'],['16\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Tibetisch","Dorfgasse 21, Horgen 8810 Schweiz",4.5
['Beetnut'],['95\xa0Bewertungen'],['€€ - €€€'],"International, Gesund","Lagerstrasse 16B, Zürich 8004 Schweiz",3.5
['Restaurant Dörfli'],"['23', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch, Gesund","Zürcherstrasse 61 Im Üdiker-Huus, Uitikon 8142 Schweiz",4.0
['Brasserie Oerlikon'],['55\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, Deutsch","Hofwiesenstrasse 369 Direkt am Gleis 1 Bahnhof Oerlikon, Zürich 8050 Schweiz",4.0
['Marche Bistro'],['106\xa0Bewertungen'],['€€ - €€€'],"Europäisch, Schweizerisch, International","Zurich International Airport Bus Terminal, Zürich 8060 Schweiz",3.5
['La Vecchia Cantina'],['18\xa0Bewertungen'],['€€ - €€€'],"Italienisch, Pizza","Feldstrasse 60, Buelach 8180 Schweiz",4.0
['Pfünderli'],"['18', '\xa0Bewertungen']",['€€ - €€€'],"Europäisch, Schweizerisch","Allmend 3, Widen 8967 Schweiz",4.5
['QQ Sushi Zürich'],['80\xa0Bewertungen'],['€€ - €€€'],"Asiatisch, Japanisch, Sushi","Stampfenbachstrasse 6 Central Plaza, Zürich 8001 Schweiz",3.5
['Zur Post Watt'],['9\xa0Bewertungen'],['€€ - €€€'],Steakhaus,"Ruemlangerstrasse 35, Regensdorf 8105 Schweiz",4.5
